id,name,sport_type,teams,league,olympic_data
Q347184,Roman Kreuziger,road bicycle racing,Qhubeka NextHash,,"2009 Tour de France, 2010 Tour de France, 2011 Tour de France, 2008 Tour de France, 2010 UCI World Ranking, 2007 UCI ProTour, 2012 UCI World Tour, 2011 UCI World Tour, 2009 UCI World Ranking, 2013 UCI World Tour, 2013 Tour de France, 2005 UCI Europe Tour, 2008 UCI ProTour, 2013 Vuelta a España, 2014 UCI World Tour, 2015 Tour de France, 2015 UCI World Tour, 2016 Tour de France, 2016 UCI World Tour, 2016 UCI Europe Tour, 2017 Tour de France, 2017 UCI World Tour, 2016 UCI World Ranking, 2017 UCI Europe Tour, 2019 Tour de France, 2017 UCI World Ranking, 2018 UCI World Tour, 2018 UCI Europe Tour, 2018 UCI World Ranking, 2020 Tour de France, 2019 UCI Europe Tour, 2019 UCI World Ranking, 2020 UCI Europe Tour, 2020 UCI World Ranking, 2021 UCI Europe Tour, 2021 UCI World Ranking, 2008 Summer Olympics, 2012 Summer Olympics, Tour de France, Vuelta a España"
Q347184,Roman Kreuziger,cyclo-cross,Qhubeka NextHash,,"2009 Tour de France, 2010 Tour de France, 2011 Tour de France, 2008 Tour de France, 2010 UCI World Ranking, 2007 UCI ProTour, 2012 UCI World Tour, 2011 UCI World Tour, 2009 UCI World Ranking, 2013 UCI World Tour, 2013 Tour de France, 2005 UCI Europe Tour, 2008 UCI ProTour, 2013 Vuelta a España, 2014 UCI World Tour, 2015 Tour de France, 2015 UCI World Tour, 2016 Tour de France, 2016 UCI World Tour, 2016 UCI Europe Tour, 2017 Tour de France, 2017 UCI World Tour, 2016 UCI World Ranking, 2017 UCI Europe Tour, 2019 Tour de France, 2017 UCI World Ranking, 2018 UCI World Tour, 2018 UCI Europe Tour, 2018 UCI World Ranking, 2020 Tour de France, 2019 UCI Europe Tour, 2019 UCI World Ranking, 2020 UCI Europe Tour, 2020 UCI World Ranking, 2021 UCI Europe Tour, 2021 UCI World Ranking, 2008 Summer Olympics, 2012 Summer Olympics, Tour de France, Vuelta a España"
Q347184,Roman Kreuziger,road bicycle racing,Gazprom–RusVelo,,"2009 Tour de France, 2010 Tour de France, 2011 Tour de France, 2008 Tour de France, 2010 UCI World Ranking, 2007 UCI ProTour, 2012 UCI World Tour, 2011 UCI World Tour, 2009 UCI World Ranking, 2013 UCI World Tour, 2013 Tour de France, 2005 UCI Europe Tour, 2008 UCI ProTour, 2013 Vuelta a España, 2014 UCI World Tour, 2015 Tour de France, 2015 UCI World Tour, 2016 Tour de France, 2016 UCI World Tour, 2016 UCI Europe Tour, 2017 Tour de France, 2017 UCI World Tour, 2016 UCI World Ranking, 2017 UCI Europe Tour, 2019 Tour de France, 2017 UCI World Ranking, 2018 UCI World Tour, 2018 UCI Europe Tour, 2018 UCI World Ranking, 2020 Tour de France, 2019 UCI Europe Tour, 2019 UCI World Ranking, 2020 UCI Europe Tour, 2020 UCI World Ranking, 2021 UCI Europe Tour, 2021 UCI World Ranking, 2008 Summer Olympics, 2012 Summer Olympics, Tour de France, Vuelta a España"
Q347184,Roman Kreuziger,cyclo-cross,Gazprom–RusVelo,,"2009 Tour de France, 2010 Tour de France, 2011 Tour de France, 2008 Tour de France, 2010 UCI World Ranking, 2007 UCI ProTour, 2012 UCI World Tour, 2011 UCI World Tour, 2009 UCI World Ranking, 2013 UCI World Tour, 2013 Tour de France, 2005 UCI Europe Tour, 2008 UCI ProTour, 2013 Vuelta a España, 2014 UCI World Tour, 2015 Tour de France, 2015 UCI World Tour, 2016 Tour de France, 2016 UCI World Tour, 2016 UCI Europe Tour, 2017 Tour de France, 2017 UCI World Tour, 2016 UCI World Ranking, 2017 UCI Europe Tour, 2019 Tour de France, 2017 UCI World Ranking, 2018 UCI World Tour, 2018 UCI Europe Tour, 2018 UCI World Ranking, 2020 Tour de France, 2019 UCI Europe Tour, 2019 UCI World Ranking, 2020 UCI Europe Tour, 2020 UCI World Ranking, 2021 UCI Europe Tour, 2021 UCI World Ranking, 2008 Summer Olympics, 2012 Summer Olympics, Tour de France, Vuelta a España"
Q352017,Josef Bican,association football,SK Rapid Wien,,1934 FIFA World Cup
Q352017,Josef Bican,association football,Austria men's national football team,,1934 FIFA World Cup
Q352017,Josef Bican,association football,Czechoslovakia men's national association football team,,1934 FIFA World Cup
Q352017,Josef Bican,association football,SK Slavia Prague,,1934 FIFA World Cup
Q352017,Josef Bican,association football,Czechia men's national football team,,1934 FIFA World Cup
Q352017,Josef Bican,association football,FC Hradec Králové,,1934 FIFA World Cup
Q352017,Josef Bican,association football,Admira Wacker,,1934 FIFA World Cup
Q352017,Josef Bican,association football,MFK Vítkovice,,1934 FIFA World Cup
Q352733,Randy Couture,mixed martial arts,Team Quest,,
Q355902,Manfred Hoeberl,,,,
Q356271,Georges St-Pierre,karate,Jackson Wink MMA Academy,,
Q356271,Georges St-Pierre,mixed martial arts,Jackson Wink MMA Academy,,
Q356271,Georges St-Pierre,Muay Thai,Jackson Wink MMA Academy,,
Q1678730,Jaime Hurtado,basketball,Q48796057,,"Ecuadorian parliamentary election, 1998, Ecuadorian parliamentary election, 1979, 1988 Ecuadorian presidential election, 1984 Ecuadorian presidential election"
Q1681810,Jan Hanč,athletics,,,
Q1681862,Jan Hrbatý,ice hockey,HC Dukla Jihlava,,1968 Winter Olympics
Q1681868,Jan Huruk,athletics,,,1992 Summer Olympics
